value,series,economy,aggregate,time,indicator
,SE.ADT.LITR.ZS,VIR,False,YR1978,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1977,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1976,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1975,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1974,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1973,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1972,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1971,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1970,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1969,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1968,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1967,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1966,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1965,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1964,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1963,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1962,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1961,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VIR,False,YR1960,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VNM,False,YR2023,SE.ADT.LITR.ZS
96.0,SE.ADT.LITR.ZS,VNM,False,YR2022,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VNM,False,YR2021,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,VNM,False,YR2020,SE.ADT.LITR.ZS
