value,series,economy,aggregate,time,indicator
,NY.GDP.PCAP.KD,PSE,False,YR1963,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1962,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1961,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1960,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR2023,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR2022,NY.GDP.PCAP.KD
36925.3325018833,NY.GDP.PCAP.KD,VIR,False,YR2021,NY.GDP.PCAP.KD
35758.794755453,NY.GDP.PCAP.KD,VIR,False,YR2020,NY.GDP.PCAP.KD
36328.068217051,NY.GDP.PCAP.KD,VIR,False,YR2019,NY.GDP.PCAP.KD
35183.2357524821,NY.GDP.PCAP.KD,VIR,False,YR2018,NY.GDP.PCAP.KD
34435.4944455756,NY.GDP.PCAP.KD,VIR,False,YR2017,NY.GDP.PCAP.KD
34614.7482633247,NY.GDP.PCAP.KD,VIR,False,YR2016,NY.GDP.PCAP.KD
34007.3529411765,NY.GDP.PCAP.KD,VIR,False,YR2015,NY.GDP.PCAP.KD
34098.7109972738,NY.GDP.PCAP.KD,VIR,False,YR2014,NY.GDP.PCAP.KD
34663.6460602129,NY.GDP.PCAP.KD,VIR,False,YR2013,NY.GDP.PCAP.KD
36938.1682086351,NY.GDP.PCAP.KD,VIR,False,YR2012,NY.GDP.PCAP.KD
43320.176769501,NY.GDP.PCAP.KD,VIR,False,YR2011,NY.GDP.PCAP.KD
47162.7375570431,NY.GDP.PCAP.KD,VIR,False,YR2010,NY.GDP.PCAP.KD
46862.8076001874,NY.GDP.PCAP.KD,VIR,False,YR2009,NY.GDP.PCAP.KD
50174.7528938473,NY.GDP.PCAP.KD,VIR,False,YR2008,NY.GDP.PCAP.KD
49598.1259079427,NY.GDP.PCAP.KD,VIR,False,YR2007,NY.GDP.PCAP.KD
47671.567182812,NY.GDP.PCAP.KD,VIR,False,YR2006,NY.GDP.PCAP.KD
46021.5905731819,NY.GDP.PCAP.KD,VIR,False,YR2005,NY.GDP.PCAP.KD
44466.2872190216,NY.GDP.PCAP.KD,VIR,False,YR2004,NY.GDP.PCAP.KD
43036.1815136022,NY.GDP.PCAP.KD,VIR,False,YR2003,NY.GDP.PCAP.KD
43205.7246740388,NY.GDP.PCAP.KD,VIR,False,YR2002,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR2001,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR2000,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1999,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1998,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1997,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1996,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1995,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1994,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1993,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1992,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1991,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1990,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1989,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1988,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1987,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,VIR,False,YR1986,NY.GDP.PCAP.KD
